"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2021-03-15,2021-03-15,"GM","Germany",0,"quantile",0.975,"0 day ahead inc case"
2021-03-15,2021-03-16,"GM","Germany",10228.7142857141,"quantile",0.975,"1 day ahead inc case"
2021-03-15,2021-03-17,"GM","Germany",11912.757232443,"quantile",0.975,"2 day ahead inc case"
2021-03-15,2021-03-18,"GM","Germany",13445.9757323866,"quantile",0.975,"3 day ahead inc case"
2021-03-15,2021-03-19,"GM","Germany",14819.5416208617,"quantile",0.975,"4 day ahead inc case"
2021-03-15,2021-03-20,"GM","Germany",16032.7591614174,"quantile",0.975,"5 day ahead inc case"
2021-03-15,2021-03-21,"GM","Germany",17094.5495344871,"quantile",0.975,"6 day ahead inc case"
2021-03-15,2021-03-22,"GM","Germany",18021.1609496409,"quantile",0.975,"7 day ahead inc case"
2021-03-15,2021-03-23,"GM","Germany",18832.039843821,"quantile",0.975,"8 day ahead inc case"
2021-03-15,2021-03-24,"GM","Germany",19545.940174323,"quantile",0.975,"9 day ahead inc case"
2021-03-15,2021-03-25,"GM","Germany",20178.6230015135,"quantile",0.975,"10 day ahead inc case"
2021-03-15,2021-03-26,"GM","Germany",20742.2754061036,"quantile",0.975,"11 day ahead inc case"
2021-03-15,2021-03-27,"GM","Germany",21246.0225827149,"quantile",0.975,"12 day ahead inc case"
2021-03-15,2021-03-28,"GM","Germany",21696.8016418163,"quantile",0.975,"13 day ahead inc case"
2021-03-15,2021-03-29,"GM","Germany",22100.1352619524,"quantile",0.975,"14 day ahead inc case"
2021-03-15,2021-03-30,"GM","Germany",22460.6521345563,"quantile",0.975,"15 day ahead inc case"
2021-03-15,2021-03-31,"GM","Germany",22782.3830099632,"quantile",0.975,"16 day ahead inc case"
2021-03-15,2021-04-01,"GM","Germany",23068.8907201225,"quantile",0.975,"17 day ahead inc case"
2021-03-15,2021-04-02,"GM","Germany",23323.248985053,"quantile",0.975,"18 day ahead inc case"
2021-03-15,2021-04-03,"GM","Germany",23548.3474296634,"quantile",0.975,"19 day ahead inc case"
2021-03-15,2021-04-04,"GM","Germany",23746.8636808428,"quantile",0.975,"20 day ahead inc case"
2021-03-15,2021-04-05,"GM","Germany",23921.221351523,"quantile",0.975,"21 day ahead inc case"
2021-03-15,2021-04-06,"GM","Germany",24073.6146718515,"quantile",0.975,"22 day ahead inc case"
2021-03-15,2021-04-07,"GM","Germany",24206.0303721894,"quantile",0.975,"23 day ahead inc case"
2021-03-15,2021-04-08,"GM","Germany",24320.2674396434,"quantile",0.975,"24 day ahead inc case"
2021-03-15,2021-04-09,"GM","Germany",24417.9549859464,"quantile",0.975,"25 day ahead inc case"
2021-03-15,2021-04-10,"GM","Germany",24500.5684135077,"quantile",0.975,"26 day ahead inc case"
2021-03-15,2021-04-11,"GM","Germany",24569.4440428214,"quantile",0.975,"27 day ahead inc case"
2021-03-15,2021-04-12,"GM","Germany",24625.7923478698,"quantile",0.975,"28 day ahead inc case"
2021-03-15,2021-04-13,"GM","Germany",24670.709931998,"quantile",0.975,"29 day ahead inc case"
2021-03-15,2021-04-14,"GM","Germany",24705.190364141,"quantile",0.975,"30 day ahead inc case"
2021-03-15,2021-04-15,"GM","Germany",24730.1339838449,"quantile",0.975,"31 day ahead inc case"
2021-03-15,2021-04-16,"GM","Germany",24746.3567732116,"quantile",0.975,"32 day ahead inc case"
2021-03-15,2021-04-17,"GM","Germany",24754.5983845764,"quantile",0.975,"33 day ahead inc case"
2021-03-15,2021-04-18,"GM","Germany",24755.4957352807,"quantile",0.975,"34 day ahead inc case"
2021-03-15,2021-04-19,"GM","Germany",24749.5557648079,"quantile",0.975,"35 day ahead inc case"
2021-03-15,2021-04-20,"GM","Germany",24737.3630356905,"quantile",0.975,"36 day ahead inc case"
2021-03-15,2021-04-21,"GM","Germany",24719.4320962429,"quantile",0.975,"37 day ahead inc case"
2021-03-15,2021-04-22,"GM","Germany",24696.2289234698,"quantile",0.975,"38 day ahead inc case"
2021-03-15,2021-04-23,"GM","Germany",24668.1776037109,"quantile",0.975,"39 day ahead inc case"
2021-03-15,2021-04-24,"GM","Germany",24635.6643190603,"quantile",0.975,"40 day ahead inc case"
2021-03-15,2021-04-25,"GM","Germany",24599.0409544436,"quantile",0.975,"41 day ahead inc case"
2021-03-15,2021-04-26,"GM","Germany",24558.6283614105,"quantile",0.975,"42 day ahead inc case"
2021-03-15,2021-04-27,"GM","Germany",24514.7193113631,"quantile",0.975,"43 day ahead inc case"
2021-03-15,2021-04-28,"GM","Germany",24467.5811677277,"quantile",0.975,"44 day ahead inc case"
2021-03-15,2021-04-29,"GM","Germany",24417.4583038483,"quantile",0.975,"45 day ahead inc case"
2021-03-15,2021-04-30,"GM","Germany",24364.5742907757,"quantile",0.975,"46 day ahead inc case"
2021-03-15,2021-05-01,"GM","Germany",24309.1338768778,"quantile",0.975,"47 day ahead inc case"
2021-03-15,2021-05-02,"GM","Germany",24251.324779043,"quantile",0.975,"48 day ahead inc case"
2021-03-15,2021-05-03,"GM","Germany",24191.3193034497,"quantile",0.975,"49 day ahead inc case"
2021-03-15,2021-05-04,"GM","Germany",24129.2758120806,"quantile",0.975,"50 day ahead inc case"
2021-03-15,2021-05-05,"GM","Germany",24065.3400496971,"quantile",0.975,"51 day ahead inc case"
2021-03-15,2021-05-06,"GM","Germany",23999.6463445183,"quantile",0.975,"52 day ahead inc case"
2021-03-15,2021-05-07,"GM","Germany",23932.3186946558,"quantile",0.975,"53 day ahead inc case"
2021-03-15,2021-05-08,"GM","Germany",23863.4717511469,"quantile",0.975,"54 day ahead inc case"
2021-03-15,2021-05-09,"GM","Germany",23793.1567423274,"quantile",0.975,"55 day ahead inc case"
2021-03-15,2021-05-10,"GM","Germany",23721.3625922725,"quantile",0.975,"56 day ahead inc case"
2021-03-15,2021-05-11,"GM","Germany",23648.2948395289,"quantile",0.975,"57 day ahead inc case"
2021-03-15,2021-05-12,"GM","Germany",23574.0400110879,"quantile",0.975,"58 day ahead inc case"
2021-03-15,2021-05-13,"GM","Germany",23498.6717393454,"quantile",0.975,"59 day ahead inc case"
2021-03-15,2021-05-14,"GM","Germany",23422.2585269115,"quantile",0.975,"60 day ahead inc case"
2021-03-15,2021-05-15,"GM","Germany",23344.8642347851,"quantile",0.975,"61 day ahead inc case"
2021-03-15,2021-05-16,"GM","Germany",23266.5485240486,"quantile",0.975,"62 day ahead inc case"
2021-03-15,2021-05-17,"GM","Germany",23187.3672555541,"quantile",0.975,"63 day ahead inc case"
2021-03-15,2021-05-18,"GM","Germany",23107.3728515548,"quantile",0.975,"64 day ahead inc case"
2021-03-15,2021-05-19,"GM","Germany",23026.6146229366,"quantile",0.975,"65 day ahead inc case"
2021-03-15,2021-05-20,"GM","Germany",22945.1390653001,"quantile",0.975,"66 day ahead inc case"
2021-03-15,2021-05-21,"GM","Germany",22862.9901268743,"quantile",0.975,"67 day ahead inc case"
2021-03-15,2021-05-22,"GM","Germany",22780.2094509262,"quantile",0.975,"68 day ahead inc case"
2021-03-15,2021-05-23,"GM","Germany",22696.8365951097,"quantile",0.975,"69 day ahead inc case"
2021-03-15,2021-05-24,"GM","Germany",22612.9092299421,"quantile",0.975,"70 day ahead inc case"
2021-03-15,2021-05-25,"GM","Germany",22528.4633183768,"quantile",0.975,"71 day ahead inc case"
2021-03-15,2021-05-26,"GM","Germany",22443.5332783144,"quantile",0.975,"72 day ahead inc case"
2021-03-15,2021-05-27,"GM","Germany",22358.1521296212,"quantile",0.975,"73 day ahead inc case"
2021-03-15,2021-05-28,"GM","Germany",22272.3516271804,"quantile",0.975,"74 day ahead inc case"
2021-03-15,2021-05-29,"GM","Germany",22186.1623812625,"quantile",0.975,"75 day ahead inc case"
2021-03-15,2021-05-30,"GM","Germany",22099.613966452,"quantile",0.975,"76 day ahead inc case"
2021-03-15,2021-05-31,"GM","Germany",22012.7350202119,"quantile",0.975,"77 day ahead inc case"
2021-03-15,2021-06-01,"GM","Germany",21925.553332055,"quantile",0.975,"78 day ahead inc case"
2021-03-15,2021-06-02,"GM","Germany",21838.0959242359,"quantile",0.975,"79 day ahead inc case"
2021-03-15,2021-06-03,"GM","Germany",21750.3883807715,"quantile",0.975,"80 day ahead inc case"
2021-03-15,2021-06-04,"GM","Germany",21662.3731244011,"quantile",0.975,"81 day ahead inc case"
2021-03-15,2021-06-05,"GM","Germany",21574.0861110622,"quantile",0.975,"82 day ahead inc case"
2021-03-15,2021-06-06,"GM","Germany",21485.5963492235,"quantile",0.975,"83 day ahead inc case"
2021-03-15,2021-06-07,"GM","Germany",21396.9202929353,"quantile",0.975,"84 day ahead inc case"
2021-03-15,2021-06-08,"GM","Germany",21308.073975171,"quantile",0.975,"85 day ahead inc case"
2021-03-15,2021-06-09,"GM","Germany",21219.0730478987,"quantile",0.975,"86 day ahead inc case"
2021-03-15,2021-06-10,"GM","Germany",21129.9328183373,"quantile",0.975,"87 day ahead inc case"
2021-03-15,2021-06-11,"GM","Germany",21040.6682817601,"quantile",0.975,"88 day ahead inc case"
2021-03-15,2021-06-12,"GM","Germany",20951.2941511851,"quantile",0.975,"89 day ahead inc case"
2021-03-15,2021-06-13,"GM","Germany",20861.8248842359,"quantile",0.975,"90 day ahead inc case"
2021-03-15,2021-06-14,"GM","Germany",20772.2747074384,"quantile",0.975,"91 day ahead inc case"
2021-03-15,2021-06-15,"GM","Germany",20682.657638222,"quantile",0.975,"92 day ahead inc case"
2021-03-15,2021-06-16,"GM","Germany",20592.9875048129,"quantile",0.975,"93 day ahead inc case"
2021-03-15,2021-06-17,"GM","Germany",20503.2779642344,"quantile",0.975,"94 day ahead inc case"
2021-03-15,2021-06-18,"GM","Germany",20413.5425186129,"quantile",0.975,"95 day ahead inc case"
2021-03-15,2021-06-19,"GM","Germany",20323.7945299037,"quantile",0.975,"96 day ahead inc case"
2021-03-15,2021-06-20,"GM","Germany",20234.0472332332,"quantile",0.975,"97 day ahead inc case"
2021-03-15,2021-06-21,"GM","Germany",20144.3137489809,"quantile",0.975,"98 day ahead inc case"
2021-03-15,2021-06-22,"GM","Germany",20054.6070936797,"quantile",0.975,"99 day ahead inc case"
