"forecast_date","target_end_date","location","location_name","value","type","quantile","target"
2021-03-15,2021-03-20,"GM","Germany",237.285982763613,"quantile",0.975,"5 day ahead inc death"
2021-03-15,2021-03-21,"GM","Germany",246.357550398883,"quantile",0.975,"6 day ahead inc death"
2021-03-15,2021-03-22,"GM","Germany",256.374985389382,"quantile",0.975,"7 day ahead inc death"
2021-03-15,2021-03-23,"GM","Germany",266.919866169046,"quantile",0.975,"8 day ahead inc death"
2021-03-15,2021-03-24,"GM","Germany",277.568151895495,"quantile",0.975,"9 day ahead inc death"
2021-03-15,2021-03-25,"GM","Germany",287.987571715683,"quantile",0.975,"10 day ahead inc death"
2021-03-15,2021-03-26,"GM","Germany",297.96434609477,"quantile",0.975,"11 day ahead inc death"
2021-03-15,2021-03-27,"GM","Germany",307.384892988077,"quantile",0.975,"12 day ahead inc death"
2021-03-15,2021-03-28,"GM","Germany",316.202478203209,"quantile",0.975,"13 day ahead inc death"
2021-03-15,2021-03-29,"GM","Germany",324.407733983913,"quantile",0.975,"14 day ahead inc death"
2021-03-15,2021-03-30,"GM","Germany",332.009331080655,"quantile",0.975,"15 day ahead inc death"
2021-03-15,2021-03-31,"GM","Germany",339.023645235589,"quantile",0.975,"16 day ahead inc death"
2021-03-15,2021-04-01,"GM","Germany",345.502623747932,"quantile",0.975,"17 day ahead inc death"
2021-03-15,2021-04-02,"GM","Germany",351.632214293204,"quantile",0.975,"18 day ahead inc death"
2021-03-15,2021-04-03,"GM","Germany",357.451859006891,"quantile",0.975,"19 day ahead inc death"
2021-03-15,2021-04-04,"GM","Germany",362.962241784277,"quantile",0.975,"20 day ahead inc death"
2021-03-15,2021-04-05,"GM","Germany",368.165869667209,"quantile",0.975,"21 day ahead inc death"
2021-03-15,2021-04-06,"GM","Germany",373.065500538461,"quantile",0.975,"22 day ahead inc death"
2021-03-15,2021-04-07,"GM","Germany",377.664128522505,"quantile",0.975,"23 day ahead inc death"
2021-03-15,2021-04-08,"GM","Germany",381.964972013418,"quantile",0.975,"24 day ahead inc death"
2021-03-15,2021-04-09,"GM","Germany",385.971462664631,"quantile",0.975,"25 day ahead inc death"
2021-03-15,2021-04-10,"GM","Germany",389.687234973098,"quantile",0.975,"26 day ahead inc death"
2021-03-15,2021-04-11,"GM","Germany",393.116116385674,"quantile",0.975,"27 day ahead inc death"
2021-03-15,2021-04-12,"GM","Germany",396.262117889535,"quantile",0.975,"28 day ahead inc death"
2021-03-15,2021-04-13,"GM","Germany",399.129425061896,"quantile",0.975,"29 day ahead inc death"
2021-03-15,2021-04-14,"GM","Germany",401.722389551782,"quantile",0.975,"30 day ahead inc death"
2021-03-15,2021-04-15,"GM","Germany",404.045520981977,"quantile",0.975,"31 day ahead inc death"
2021-03-15,2021-04-16,"GM","Germany",406.103479248326,"quantile",0.975,"32 day ahead inc death"
2021-03-15,2021-04-17,"GM","Germany",407.901067183906,"quantile",0.975,"33 day ahead inc death"
2021-03-15,2021-04-18,"GM","Germany",409.467607429338,"quantile",0.975,"34 day ahead inc death"
2021-03-15,2021-04-19,"GM","Germany",410.920776218118,"quantile",0.975,"35 day ahead inc death"
2021-03-15,2021-04-20,"GM","Germany",412.278831565025,"quantile",0.975,"36 day ahead inc death"
2021-03-15,2021-04-21,"GM","Germany",413.538860166125,"quantile",0.975,"37 day ahead inc death"
2021-03-15,2021-04-22,"GM","Germany",414.698981730078,"quantile",0.975,"38 day ahead inc death"
2021-03-15,2021-04-23,"GM","Germany",415.757421859205,"quantile",0.975,"39 day ahead inc death"
2021-03-15,2021-04-24,"GM","Germany",416.7125068842,"quantile",0.975,"40 day ahead inc death"
2021-03-15,2021-04-25,"GM","Germany",417.562658951079,"quantile",0.975,"41 day ahead inc death"
2021-03-15,2021-04-26,"GM","Germany",418.306391351376,"quantile",0.975,"42 day ahead inc death"
2021-03-15,2021-04-27,"GM","Germany",418.942304072363,"quantile",0.975,"43 day ahead inc death"
2021-03-15,2021-04-28,"GM","Germany",419.469079571645,"quantile",0.975,"44 day ahead inc death"
2021-03-15,2021-04-29,"GM","Germany",419.885478756274,"quantile",0.975,"45 day ahead inc death"
2021-03-15,2021-04-30,"GM","Germany",420.190337153239,"quantile",0.975,"46 day ahead inc death"
2021-03-15,2021-05-01,"GM","Germany",420.382561270992,"quantile",0.975,"47 day ahead inc death"
2021-03-15,2021-05-02,"GM","Germany",420.461125142276,"quantile",0.975,"48 day ahead inc death"
2021-03-15,2021-05-03,"GM","Germany",420.425067023127,"quantile",0.975,"49 day ahead inc death"
2021-03-15,2021-05-04,"GM","Germany",420.273486267528,"quantile",0.975,"50 day ahead inc death"
2021-03-15,2021-05-05,"GM","Germany",420.005540343554,"quantile",0.975,"51 day ahead inc death"
2021-03-15,2021-05-06,"GM","Germany",419.620442001309,"quantile",0.975,"52 day ahead inc death"
2021-03-15,2021-05-07,"GM","Germany",419.11745657507,"quantile",0.975,"53 day ahead inc death"
2021-03-15,2021-05-08,"GM","Germany",418.495899420464,"quantile",0.975,"54 day ahead inc death"
2021-03-15,2021-05-09,"GM","Germany",417.789938294634,"quantile",0.975,"55 day ahead inc death"
2021-03-15,2021-05-10,"GM","Germany",417.105243799437,"quantile",0.975,"56 day ahead inc death"
2021-03-15,2021-05-11,"GM","Germany",416.402369005504,"quantile",0.975,"57 day ahead inc death"
2021-03-15,2021-05-12,"GM","Germany",415.676086867112,"quantile",0.975,"58 day ahead inc death"
2021-03-15,2021-05-13,"GM","Germany",414.924840567313,"quantile",0.975,"59 day ahead inc death"
2021-03-15,2021-05-14,"GM","Germany",414.147110346559,"quantile",0.975,"60 day ahead inc death"
2021-03-15,2021-05-15,"GM","Germany",413.341411692367,"quantile",0.975,"61 day ahead inc death"
2021-03-15,2021-05-16,"GM","Germany",412.506293623708,"quantile",0.975,"62 day ahead inc death"
2021-03-15,2021-05-17,"GM","Germany",411.640337052711,"quantile",0.975,"63 day ahead inc death"
2021-03-15,2021-05-18,"GM","Germany",410.742153230385,"quantile",0.975,"64 day ahead inc death"
2021-03-15,2021-05-19,"GM","Germany",409.810382267926,"quantile",0.975,"65 day ahead inc death"
2021-03-15,2021-05-20,"GM","Germany",408.843691727991,"quantile",0.975,"66 day ahead inc death"
2021-03-15,2021-05-21,"GM","Germany",407.840775286051,"quantile",0.975,"67 day ahead inc death"
2021-03-15,2021-05-22,"GM","Germany",406.800351456681,"quantile",0.975,"68 day ahead inc death"
2021-03-15,2021-05-23,"GM","Germany",405.721162383707,"quantile",0.975,"69 day ahead inc death"
2021-03-15,2021-05-24,"GM","Germany",404.601972684832,"quantile",0.975,"70 day ahead inc death"
2021-03-15,2021-05-25,"GM","Germany",403.441568358583,"quantile",0.975,"71 day ahead inc death"
2021-03-15,2021-05-26,"GM","Germany",402.238755739862,"quantile",0.975,"72 day ahead inc death"
2021-03-15,2021-05-27,"GM","Germany",400.992360507546,"quantile",0.975,"73 day ahead inc death"
2021-03-15,2021-05-28,"GM","Germany",399.701226744874,"quantile",0.975,"74 day ahead inc death"
2021-03-15,2021-05-29,"GM","Germany",398.364216035348,"quantile",0.975,"75 day ahead inc death"
2021-03-15,2021-05-30,"GM","Germany",396.980206615626,"quantile",0.975,"76 day ahead inc death"
2021-03-15,2021-05-31,"GM","Germany",395.548092559344,"quantile",0.975,"77 day ahead inc death"
2021-03-15,2021-06-01,"GM","Germany",394.066783007322,"quantile",0.975,"78 day ahead inc death"
2021-03-15,2021-06-02,"GM","Germany",392.535201429229,"quantile",0.975,"79 day ahead inc death"
2021-03-15,2021-06-03,"GM","Germany",390.953210332242,"quantile",0.975,"80 day ahead inc death"
2021-03-15,2021-06-04,"GM","Germany",389.42666979722,"quantile",0.975,"81 day ahead inc death"
2021-03-15,2021-06-05,"GM","Germany",387.94879917767,"quantile",0.975,"82 day ahead inc death"
2021-03-15,2021-06-06,"GM","Germany",386.457643620335,"quantile",0.975,"83 day ahead inc death"
2021-03-15,2021-06-07,"GM","Germany",384.953299371729,"quantile",0.975,"84 day ahead inc death"
2021-03-15,2021-06-08,"GM","Germany",383.4358732947,"quantile",0.975,"85 day ahead inc death"
2021-03-15,2021-06-09,"GM","Germany",381.905482350514,"quantile",0.975,"86 day ahead inc death"
2021-03-15,2021-06-10,"GM","Germany",380.362253107392,"quantile",0.975,"87 day ahead inc death"
2021-03-15,2021-06-11,"GM","Germany",378.806321271884,"quantile",0.975,"88 day ahead inc death"
2021-03-15,2021-06-12,"GM","Germany",377.237831241451,"quantile",0.975,"89 day ahead inc death"
2021-03-15,2021-06-13,"GM","Germany",375.656935684136,"quantile",0.975,"90 day ahead inc death"
2021-03-15,2021-06-14,"GM","Germany",374.063795130351,"quantile",0.975,"91 day ahead inc death"
2021-03-15,2021-06-15,"GM","Germany",372.45857759373,"quantile",0.975,"92 day ahead inc death"
2021-03-15,2021-06-16,"GM","Germany",370.841458203751,"quantile",0.975,"93 day ahead inc death"
2021-03-15,2021-06-17,"GM","Germany",369.212618861158,"quantile",0.975,"94 day ahead inc death"
2021-03-15,2021-06-18,"GM","Germany",367.572247902848,"quantile",0.975,"95 day ahead inc death"
2021-03-15,2021-06-19,"GM","Germany",365.920539793893,"quantile",0.975,"96 day ahead inc death"
2021-03-15,2021-06-20,"GM","Germany",364.257694824948,"quantile",0.975,"97 day ahead inc death"
2021-03-15,2021-06-21,"GM","Germany",362.583918828663,"quantile",0.975,"98 day ahead inc death"
2021-03-15,2021-06-22,"GM","Germany",360.899422910268,"quantile",0.975,"99 day ahead inc death"
