forecast_date,target,target_end_date,location,type,quantile,value
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.150,88090.0
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.200,88551.6
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.250,89196.2
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.300,89622.9
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.350,90201.6
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.400,90720.6
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.450,91325.2
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.500,91925.0
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.550,92398.4
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.600,92973.0
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.650,93520.2
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.700,94042.2
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.750,94765.5
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.800,95548.8
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.850,96541.4
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.900,97740.7
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.950,99249.4
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.975,100856.7
2021-03-14,4 wk ahead cum case,2021-04-10,GM11,quantile,0.990,103281.5
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,point,NA,575.9
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.010,336.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.025,374.9
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.050,399.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.100,435.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.150,455.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.200,475.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.250,489.8
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.300,505.7
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.350,522.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.400,535.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.450,547.5
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.500,560.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.550,576.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.600,588.4
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.650,602.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.700,614.3
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.750,630.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.800,653.2
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.850,674.2
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.900,711.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.950,753.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.975,801.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM03,quantile,0.990,857.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,point,NA,726.6
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.010,338.9
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.025,385.9
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.050,419.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.100,478.9
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.150,513.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.200,540.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.250,569.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.300,598.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.350,625.6
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.400,649.6
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.450,670.5
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.500,693.5
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.550,712.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.600,736.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.650,761.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.700,789.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.750,817.8
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.800,860.2
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.850,907.3
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.900,969.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.950,1060.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.975,1144.1
2021-03-14,2 wk ahead inc case,2021-03-27,GM03,quantile,0.990,1273.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,point,NA,987.9
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.010,356.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.025,428.9
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.050,499.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.100,570.5
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.150,619.7
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.200,678.6
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.250,719.8
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.300,771.7
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.350,809.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.400,846.6
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.450,884.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.500,941.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.550,983.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.600,1033.8
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.650,1087.4
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.700,1139.3
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.750,1207.2
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.800,1275.2
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.850,1358.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.900,1463.1
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.950,1643.2
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.975,1833.1
2021-03-14,3 wk ahead inc case,2021-04-03,GM03,quantile,0.990,2064.4
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,point,NA,1419.8
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.010,392.0
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.025,474.9
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.050,596.9
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.100,714.9
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.150,803.9
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.200,885.0
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.250,958.0
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.300,1043.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.350,1121.3
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.400,1200.2
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.450,1250.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.500,1331.5
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.550,1403.5
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.600,1494.4
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.650,1571.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.700,1699.6
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.750,1827.2
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.800,1989.0
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.850,2138.5
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.900,2332.4
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.950,2612.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.975,3012.5
2021-03-14,4 wk ahead inc case,2021-04-10,GM03,quantile,0.990,3793.4
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,point,NA,19427.9
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.010,19188.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.025,19226.9
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.050,19251.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.100,19287.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.150,19307.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.200,19327.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.250,19341.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.300,19357.7
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.350,19374.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.400,19387.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.450,19399.5
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.500,19412.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.550,19428.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.600,19440.4
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.650,19454.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.700,19466.3
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.750,19482.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.800,19505.2
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.850,19526.1
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.900,19563.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.950,19605.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.975,19653.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM03,quantile,0.990,19709.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,point,NA,20154.5
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.010,19606.7
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.025,19643.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.050,19716.9
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.100,19786.9
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.150,19847.8
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.200,19901.4
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.250,19941.5
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.300,19972.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.350,20005.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.400,20038.6
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.450,20078.5
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.500,20114.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.550,20144.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.600,20180.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.650,20212.3
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.700,20249.3
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.750,20286.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.800,20335.8
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.850,20399.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.900,20498.1
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.950,20607.0
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.975,20737.1
2021-03-14,2 wk ahead cum case,2021-03-27,GM03,quantile,0.990,20883.1
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,point,NA,21142.3
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.010,20002.9
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.025,20128.0
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.050,20235.0
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.100,20401.6
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.150,20495.2
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.200,20586.8
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.250,20668.8
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.300,20747.4
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.350,20834.3
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.400,20905.6
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.450,20974.0
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.500,21054.0
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.550,21135.9
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.600,21222.4
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.650,21303.3
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.700,21398.9
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.750,21485.8
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.800,21584.2
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.850,21712.1
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.900,21942.0
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.950,22188.2
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.975,22440.8
2021-03-14,3 wk ahead cum case,2021-04-03,GM03,quantile,0.990,23015.9
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,point,NA,22562.1
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.010,20397.0
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.025,20648.8
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.050,20864.8
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.100,21128.6
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.150,21319.2
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.200,21504.0
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.250,21648.8
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.300,21797.7
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.350,21957.7
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.400,22144.6
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.450,22251.6
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.500,22389.5
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.550,22522.9
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.600,22683.0
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.650,22891.3
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.700,23080.4
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.750,23331.2
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.800,23560.4
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.850,23834.0
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.900,24215.3
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.950,24832.3
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.975,25309.6
2021-03-14,4 wk ahead cum case,2021-04-10,GM03,quantile,0.990,26499.3
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,point,NA,1990.7
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.010,874.7
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.025,1028.8
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.050,1131.9
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.100,1278.9
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.150,1409.7
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.200,1496.6
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.250,1583.8
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.300,1657.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.350,1730.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.400,1806.8
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.450,1873.5
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.500,1939.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.550,1999.8
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.600,2093.4
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.650,2162.4
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.700,2235.3
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.750,2325.2
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.800,2444.0
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.850,2555.9
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.900,2717.5
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.950,2931.2
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.975,3086.3
2021-03-14,1 wk ahead inc case,2021-03-20,GM04,quantile,0.990,3267.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,point,NA,2441.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.010,801.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.025,1015.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.050,1213.8
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.100,1381.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.150,1537.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.200,1674.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.250,1801.5
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.300,1923.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.350,2005.9
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.400,2149.6
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.450,2265.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.500,2400.0
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.550,2491.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.600,2620.2
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.650,2755.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.700,2927.5
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.750,3060.5
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.800,3243.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.850,3506.6
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.900,3720.5
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.950,4131.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.975,4406.4
2021-03-14,2 wk ahead inc case,2021-03-27,GM04,quantile,0.990,5078.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,point,NA,3046.2
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.010,716.8
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.025,1051.9
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.050,1239.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.100,1495.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.150,1702.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.200,1927.4
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.250,2123.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.300,2251.7
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.350,2416.6
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.400,2599.2
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.450,2754.6
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.500,2926.5
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.550,3155.1
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.600,3370.8
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.650,3682.8
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.700,3914.4
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.750,4095.3
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.800,4353.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.850,4742.7
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.900,5246.5
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.950,6022.0
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.975,6812.8
2021-03-14,3 wk ahead inc case,2021-04-03,GM04,quantile,0.990,7586.2
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,point,NA,3832.8
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.010,707.8
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.025,1081.6
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.050,1308.9
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.100,1682.8
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.150,1938.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.200,2170.4
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.250,2475.8
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.300,2686.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.350,2949.7
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.400,3185.6
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.450,3442.3
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.500,3744.5
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.550,3952.8
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.600,4313.0
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.650,4719.7
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.700,5106.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.750,5539.2
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.800,6051.2
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.850,6650.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.900,7471.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.950,8808.4
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.975,9978.1
2021-03-14,4 wk ahead inc case,2021-04-10,GM04,quantile,0.990,11600.1
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,point,NA,56581.7
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.010,55465.7
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.025,55619.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.050,55722.9
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.100,55869.9
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.150,56000.7
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.200,56087.6
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.250,56174.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.300,56248.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.350,56321.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.400,56397.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.450,56464.6
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.500,56530.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.550,56590.8
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.600,56684.4
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.650,56753.3
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.700,56826.3
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.750,56916.2
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.800,57035.0
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.850,57146.9
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.900,57308.5
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.950,57522.1
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.975,57677.3
2021-03-14,1 wk ahead cum case,2021-03-20,GM04,quantile,0.990,57858.4
2021-03-14,2 wk ahead cum case,2021-03-27,GM04,point,NA,59022.7
2021-03-14,2 wk ahead cum case,2021-03-27,GM04,quantile,0.010,56251.7
2021-03-14,2 wk ahead cum case,2021-03-27,GM04,quantile,0.025,56668.9
2021-03-14,2 wk ahead cum case,2021-03-27,GM04,quantile,0.050,56934.8
