forecast_date,target,target_end_date,location,type,quantile,value
2021-03-21,1 wk ahead cum case,2021-03-27,GM11,quantile,0.990,88257.6
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,point,NA,91532.9
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.010,87048.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.025,87603.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.050,88106.9
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.100,88693.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.150,89085.6
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.200,89425.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.250,89700.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.300,90029.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.350,90284.5
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.400,90538.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.450,90849.6
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.500,91143.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.550,91408.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.600,91650.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.650,92009.4
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.700,92390.5
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.750,92799.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.800,93278.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.850,93825.6
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.900,94518.1
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.950,95845.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.975,97010.4
2021-03-21,2 wk ahead cum case,2021-04-03,GM11,quantile,0.990,97884.3
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,point,NA,99900.7
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.010,90366.4
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.025,91265.9
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.050,92465.8
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.100,93560.2
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.150,94434.7
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.200,95190.4
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.250,95926.8
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.300,96506.6
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.350,97164.5
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.400,97693.2
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.450,98283.7
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.500,98932.5
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.550,99624.7
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.600,100340.4
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.650,101041.9
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.700,102025.2
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.750,103137.5
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.800,104154.4
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.850,105354.1
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.900,107299.0
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.950,110640.1
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.975,113246.7
2021-03-21,3 wk ahead cum case,2021-04-10,GM11,quantile,0.990,115451.8
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,point,NA,113041.7
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.010,94468.6
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.025,96295.2
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.050,98400.0
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.100,100653.2
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.150,102204.8
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.200,103502.4
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.250,105177.2
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.300,106273.4
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.350,107646.9
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.400,108675.2
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.450,110090.6
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.500,111441.0
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.550,112747.9
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.600,114285.2
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.650,115810.1
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.700,117853.8
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.750,120183.2
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.800,122013.8
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.850,125059.2
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.900,129309.9
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.950,136722.4
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.975,142300.8
2021-03-21,4 wk ahead cum case,2021-04-17,GM11,quantile,0.990,146622.3
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,point,NA,920.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.010,424.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.025,468.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.050,526.9
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.100,587.9
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.150,635.7
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.200,668.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.250,707.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.300,737.7
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.350,767.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.400,804.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.450,841.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.500,868.5
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.550,909.5
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.600,939.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.650,973.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.700,1008.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.750,1047.2
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.800,1109.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.850,1162.3
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.900,1254.2
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.950,1432.6
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.975,1532.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM03,quantile,0.990,1708.2
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,point,NA,1389.9
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.010,518.9
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.025,587.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.050,677.9
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.100,766.4
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.150,838.9
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.200,907.8
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.250,1000.2
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.300,1053.4
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.350,1122.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.400,1178.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.450,1253.7
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.500,1310.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.550,1373.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.600,1429.2
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.650,1507.4
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.700,1581.6
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.750,1667.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.800,1789.4
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.850,1914.6
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.900,2090.9
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.950,2467.1
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.975,2763.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM03,quantile,0.990,3043.2
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,point,NA,2224.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.010,584.0
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.025,796.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.050,910.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.100,1112.9
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.150,1256.7
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.200,1367.6
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.250,1467.5
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.300,1596.7
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.350,1709.0
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.400,1811.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.450,1940.2
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.500,2055.0
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.550,2171.9
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.600,2310.0
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.650,2440.4
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.700,2609.5
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.750,2759.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.800,3021.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.850,3218.7
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.900,3598.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.950,4353.1
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.975,4936.5
2021-03-21,3 wk ahead inc case,2021-04-10,GM03,quantile,0.990,5448.2
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,point,NA,3670.8
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.010,914.8
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.025,1122.6
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.050,1347.4
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.100,1573.0
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.150,1852.7
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.200,2062.8
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.250,2248.2
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.300,2522.5
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.350,2767.9
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.400,2984.8
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.450,3238.7
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.500,3444.5
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.550,3643.2
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.600,3897.6
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.650,4152.0
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.700,4447.5
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.750,4740.8
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.800,5201.2
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.850,5809.6
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.900,6471.5
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.950,8019.9
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.975,9601.6
2021-03-21,4 wk ahead inc case,2021-04-17,GM03,quantile,0.990,10995.5
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,point,NA,20446.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.010,19950.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.025,19994.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.050,20052.9
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.100,20113.9
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.150,20161.7
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.200,20194.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.250,20233.8
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.300,20263.7
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.350,20293.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.400,20330.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.450,20367.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.500,20394.5
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.550,20435.4
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.600,20465.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.650,20499.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.700,20534.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.750,20573.2
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.800,20635.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.850,20688.3
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.900,20780.2
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.950,20958.6
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.975,21058.0
2021-03-21,1 wk ahead cum case,2021-03-27,GM03,quantile,0.990,21234.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,point,NA,21836.7
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.010,20494.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.025,20623.9
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.050,20775.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.100,20884.9
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.150,21026.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.200,21132.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.250,21247.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.300,21342.1
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.350,21469.3
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.400,21540.4
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.450,21629.7
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.500,21706.5
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.550,21780.9
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.600,21886.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.650,21988.8
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.700,22094.9
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.750,22234.0
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.800,22382.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.850,22564.6
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.900,22845.1
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.950,23423.3
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.975,23674.2
2021-03-21,2 wk ahead cum case,2021-04-03,GM03,quantile,0.990,24202.0
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,point,NA,24061.5
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.010,21184.9
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.025,21433.0
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.050,21747.8
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.100,22038.7
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.150,22275.9
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.200,22535.2
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.250,22742.5
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.300,22960.1
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.350,23182.0
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.400,23383.4
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.450,23597.2
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.500,23801.5
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.550,23988.1
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.600,24219.4
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.650,24414.5
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.700,24694.2
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.750,24977.2
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.800,25322.6
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.850,25738.1
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.900,26355.7
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.950,27753.2
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.975,28679.4
2021-03-21,3 wk ahead cum case,2021-04-10,GM03,quantile,0.990,29330.1
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,point,NA,27732.3
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.010,22146.9
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.025,22606.7
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.050,23110.7
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.100,23668.5
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.150,24206.0
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.200,24568.8
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.250,25001.8
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.300,25512.9
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.350,25975.3
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.400,26387.6
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.450,26874.9
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.500,27259.5
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.550,27647.3
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.600,28105.8
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.650,28574.8
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.700,29147.1
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.750,29751.5
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.800,30470.2
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.850,31441.3
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.900,32698.1
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.950,35912.2
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.975,38243.1
2021-03-21,4 wk ahead cum case,2021-04-17,GM03,quantile,0.990,39719.5
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,point,NA,2701.5
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.010,1371.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.025,1513.9
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.050,1678.7
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.100,1832.7
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.150,1954.6
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.200,2070.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.250,2199.8
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.300,2286.7
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.350,2349.9
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.400,2433.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.450,2484.7
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.500,2575.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.550,2678.0
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.600,2757.4
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.650,2852.4
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.700,2944.6
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.750,3064.2
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.800,3199.2
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.850,3349.2
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.900,3563.4
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.950,4021.7
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.975,4237.4
2021-03-21,1 wk ahead inc case,2021-03-27,GM04,quantile,0.990,4677.1
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,point,NA,3883.2
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.010,1611.7
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.025,1883.9
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.050,2115.6
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.100,2353.8
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.150,2553.4
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.200,2753.4
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.250,2931.5
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.300,3097.5
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.350,3245.9
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.400,3437.6
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.450,3578.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.500,3720.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.550,3858.2
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.600,4008.6
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.650,4183.7
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.700,4389.0
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.750,4609.5
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.800,4816.6
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.850,5182.6
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.900,5619.7
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.950,6196.2
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.975,7140.4
2021-03-21,2 wk ahead inc case,2021-04-03,GM04,quantile,0.990,7722.5
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,point,NA,5715.4
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.010,2010.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.025,2368.2
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.050,2697.3
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.100,3083.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.150,3494.7
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.200,3792.0
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.250,4103.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.300,4410.5
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.350,4703.6
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.400,5003.2
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.450,5233.6
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.500,5460.5
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.550,5709.1
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.600,6141.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.650,6386.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.700,6699.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.750,7035.8
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.800,7581.6
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.850,8185.6
2021-03-21,3 wk ahead inc case,2021-04-10,GM04,quantile,0.900,9054.1
